verdict,rule,size_m,score,auc,capture,evaluable,n_events,events,config_class,margin,passes,ref_margin,ref_passes,flip,material_flip
V2,rep_point,500,z_sensitivity,0.8116202316401762,0.575,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",both,0.07499999999999996,True,0.1739552913099086,True,False,False
V2,rep_point,500,rf_F1_wf,0.8446518948335515,0.6333333333333333,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",both,0.1333333333333333,True,0.15457592039800994,True,False,False
V2,rep_point,500,logit_F1_wf,0.8407615112160567,0.6211538461538462,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",both,0.12115384615384617,True,0.14593061811622066,True,False,False
V1,rep_point,1000,slope_neg,0.759020967495085,0.504950495049505,True,1,HOLDOUT_ALL,both,0.004950495049504955,True,0.22170328779698856,True,False,False
V1,rep_point,1000,relelev_neg,0.6016058205107074,0.13861386138613863,True,1,HOLDOUT_ALL,both,-0.3613861386138614,False,-0.4297553275453828,False,False,False
V1,rep_point,1000,twi,0.7778870039203681,0.4752475247524752,True,1,HOLDOUT_ALL,both,-0.024752475247524774,False,0.190591991647598,True,True,True
V1,rep_point,1000,impervious,0.7304305341354587,0.3465346534653465,True,1,HOLDOUT_ALL,both,-0.1534653465346535,False,-0.43054459352801894,False,False,False
V1,rep_point,1000,hand_neg,0.7702876114008546,0.504950495049505,True,1,HOLDOUT_ALL,both,0.004950495049504955,True,0.22171461580213525,True,False,False
V1,rep_point,1000,hand_acc_neg,0.7642128065363016,0.5047524752475248,True,1,HOLDOUT_ALL,both,0.004752475247524757,True,0.22052249231316612,True,False,False
V1,rep_point,1000,L1,0.6380428768203812,0.2612871287128713,True,1,HOLDOUT_ALL,both,-0.2387128712871287,False,-0.4265982636148382,False,False,False
V1,rep_point,1000,z_sensitivity,0.7801532828669312,0.4129950495049505,True,1,HOLDOUT_ALL,both,-0.08700495049504953,False,-0.2750591949486977,False,False,False
V1,rep_point,1000,rf_F1_wf,0.7879704736228678,0.4752475247524752,True,1,HOLDOUT_ALL,both,-0.024752475247524774,False,0.14322855876122131,True,True,True
V1,rep_point,1000,logit_F1_wf,0.7886768462815364,0.49504950495049505,True,1,HOLDOUT_ALL,both,-0.004950495049504955,False,0.14626566188538614,True,True,False
V2,rep_point,1000,slope_neg,0.7200838186556391,0.45,True,6,"2012,2014,2016,2022-09-06,2024-09-20,2025",both,-0.04999999999999999,False,0.17171519572285654,True,True,True
V2,rep_point,1000,relelev_neg,0.6202576647398235,0.13392857142857142,True,6,"2012,2014,2016,2022-09-06,2024-09-20,2025",both,-0.3660714285714286,False,-0.49411764705882355,False,False,False
V2,rep_point,1000,twi,0.7433058333597776,0.4531746031746032,True,6,"2012,2014,2016,2022-09-06,2024-09-20,2025",both,-0.046825396825396826,False,0.14044673205215508,True,True,True
V2,rep_point,1000,impervious,0.7759802729818632,0.3845238095238095,True,6,"2012,2014,2016,2022-09-06,2024-09-20,2025",both,-0.11547619047619051,False,0.10790262004482398,True,True,True
V2,rep_point,1000,hand_neg,0.733742782364686,0.46984126984126984,True,6,"2012,2014,2016,2022-09-06,2024-09-20,2025",both,-0.030158730158730163,False,0.16182569531866997,True,True,True
V2,rep_point,1000,hand_acc_neg,0.7303734082335649,0.4697301587301588,True,6,"2012,2014,2016,2022-09-06,2024-09-20,2025",both,-0.030269841269841224,False,0.17741482162256816,True,True,True
V2,rep_point,1000,L1,0.7297063537454189,0.4476190476190476,True,6,"2012,2014,2016,2022-09-06,2024-09-20,2025",both,-0.05238095238095242,False,0.058252427184465994,True,True,True
V2,rep_point,1000,z_sensitivity,0.7764066093225259,0.40713293650793647,True,6,"2012,2014,2016,2022-09-06,2024-09-20,2025",both,-0.09286706349206353,False,0.1739552913099086,True,True,True
V2,rep_point,1000,rf_F1_wf,0.7921936944008809,0.5333333333333333,True,6,"2012,2014,2016,2022-09-06,2024-09-20,2025",both,0.033333333333333326,True,0.15457592039800994,True,False,False
V2,rep_point,1000,logit_F1_wf,0.7845497915354891,0.5333333333333333,True,6,"2012,2014,2016,2022-09-06,2024-09-20,2025",both,0.033333333333333326,True,0.14593061811622066,True,False,False
V1,soft,100,slope_neg,0.9349196185870615,0.9354348742873728,True,1,HOLDOUT_ALL,rule_only,0.23491961858706156,True,0.22170328779698856,True,False,False
V1,soft,100,relelev_neg,0.44544613329700694,0.04918760418812708,True,1,HOLDOUT_ALL,rule_only,-0.45081239581187293,False,-0.4297553275453828,False,False,False
V1,soft,100,twi,0.9004360143143701,0.9133800618668313,True,1,HOLDOUT_ALL,rule_only,0.2004360143143702,True,0.190591991647598,True,False,False
V1,soft,100,impervious,0.40277154769163453,0.036084315550873124,True,1,HOLDOUT_ALL,rule_only,-0.4639156844491269,False,-0.43054459352801894,False,False,False
V1,soft,100,hand_neg,0.9276241600385936,0.9556786587273117,True,1,HOLDOUT_ALL,rule_only,0.22762416003859365,True,0.22171461580213525,True,False,False
V1,soft,100,hand_acc_neg,0.9290102338621308,0.9523211264748037,True,1,HOLDOUT_ALL,rule_only,0.22901023386213082,True,0.22052249231316612,True,False,False
V1,soft,100,L1,0.4026310542693382,0.04369337212916226,True,1,HOLDOUT_ALL,rule_only,-0.45630662787083776,False,-0.4265982636148382,False,False,False
V1,soft,100,z_sensitivity,0.7253993033245068,0.1767542804707394,True,1,HOLDOUT_ALL,rule_only,-0.3232457195292606,False,-0.2750591949486977,False,False,False
V1,soft,100,rf_F1_wf,0.844526648575848,0.7899040580484346,True,1,HOLDOUT_ALL,rule_only,0.14452664857584807,True,0.14322855876122131,True,False,False
V1,soft,100,logit_F1_wf,0.8468441118052294,0.8568743762426637,True,1,HOLDOUT_ALL,rule_only,0.1468441118052295,True,0.14626566188538614,True,False,False
V2,soft,100,slope_neg,0.8899032457181498,0.8500201086219888,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",rule_only,0.18990324571814987,True,0.17171519572285654,True,False,False
V2,soft,100,relelev_neg,0.54433178669154,0.0015490644254040702,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",rule_only,-0.4984509355745959,False,-0.49411764705882355,False,False,False
V2,soft,100,twi,0.8456566833348573,0.7277849391273268,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",rule_only,0.14565668333485737,True,0.14044673205215508,True,False,False
V2,soft,100,impervious,0.8816008781872646,0.820901586189739,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",rule_only,0.18160087818726467,True,0.10790262004482398,True,False,False
V2,soft,100,hand_neg,0.8628442043306311,0.9156242495187286,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",rule_only,0.16284420433063118,True,0.16182569531866997,True,False,False
V2,soft,100,hand_acc_neg,0.8801712987800407,0.9129635087598282,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",rule_only,0.1801712987800408,True,0.17741482162256816,True,False,False
V2,soft,100,L1,0.7935255305952551,0.5626993314258003,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",rule_only,0.06269933142580031,True,0.058252427184465994,True,False,False
V2,soft,100,z_sensitivity,0.8385685867286817,0.7067901676272799,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",rule_only,0.13856858672868178,True,0.1739552913099086,True,False,False
V2,soft,100,rf_F1_wf,0.8458138688635615,0.7898521852315266,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",rule_only,0.1458138688635615,True,0.15457592039800994,True,False,False
V2,soft,100,logit_F1_wf,0.8463125543723905,0.7981732601976866,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",rule_only,0.14631255437239055,True,0.14593061811622066,True,False,False
V1,soft,200,slope_neg,0.938338869765938,0.9402450925767799,True,1,HOLDOUT_ALL,both,0.2383388697659381,True,0.22170328779698856,True,False,False
V1,soft,200,relelev_neg,0.45263112720301385,0.04686795923175155,True,1,HOLDOUT_ALL,both,-0.4531320407682484,False,-0.4297553275453828,False,False,False
V1,soft,200,twi,0.9246328562263894,0.9377679680728694,True,1,HOLDOUT_ALL,both,0.2246328562263894,True,0.190591991647598,True,False,False
V1,soft,200,impervious,0.40845356912072145,0.04804406185618165,True,1,HOLDOUT_ALL,both,-0.45195593814381835,False,-0.43054459352801894,False,False,False
V1,soft,200,hand_neg,0.9543991626460221,0.9558680178372286,True,1,HOLDOUT_ALL,both,0.25439916264602214,True,0.22171461580213525,True,False,False
V1,soft,200,hand_acc_neg,0.949738799636168,0.9449393403243275,True,1,HOLDOUT_ALL,both,0.24973879963616807,True,0.22052249231316612,True,False,False
V1,soft,200,L1,0.39776397100932953,0.035969054025929724,True,1,HOLDOUT_ALL,both,-0.4640309459740703,False,-0.4265982636148382,False,False,False
V1,soft,200,z_sensitivity,0.733194094073439,0.18399267220834226,True,1,HOLDOUT_ALL,both,-0.31600732779165774,False,-0.2750591949486977,False,False,False
V1,soft,200,rf_F1_wf,0.839205355696182,0.7319673743136262,True,1,HOLDOUT_ALL,both,0.1392053556961821,True,0.14322855876122131,True,False,False
V1,soft,200,logit_F1_wf,0.8466751092676614,0.8405101579074054,True,1,HOLDOUT_ALL,both,0.14667510926766147,True,0.14626566188538614,True,False,False
V2,soft,200,slope_neg,0.8847686654380915,0.854105328974555,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.18476866543809156,True,0.17171519572285654,True,False,False
V2,soft,200,relelev_neg,0.5543313117562435,0.0,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,-0.5,False,-0.49411764705882355,False,False,False
V2,soft,200,twi,0.8646252354017908,0.768635360561913,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.16462523540179086,True,0.14044673205215508,True,False,False
V2,soft,200,impervious,0.8847399892413506,0.9354393584218568,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.1847399892413506,True,0.10790262004482398,True,False,False
V2,soft,200,hand_neg,0.886146804436332,0.9070901947076676,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.18614680443633203,True,0.16182569531866997,True,False,False
V2,soft,200,hand_acc_neg,0.8901080455424999,0.9085521864496627,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.19010804554249994,True,0.17741482162256816,True,False,False
V2,soft,200,L1,0.7990094615480213,0.5553147132331195,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.05531471323311954,True,0.058252427184465994,True,False,False
V2,soft,200,z_sensitivity,0.8428412648227572,0.7567104141714777,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.14284126482275727,True,0.1739552913099086,True,False,False
V2,soft,200,rf_F1_wf,0.874475448604943,0.8273679232781955,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.17447544860494302,True,0.15457592039800994,True,False,False
V2,soft,200,logit_F1_wf,0.8496880017747019,0.7817334330674295,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.14968800177470198,True,0.14593061811622066,True,False,False
V1,soft,500,slope_neg,0.9379178240633199,0.9245858488068337,True,1,HOLDOUT_ALL,both,0.23791782406331996,True,0.22170328779698856,True,False,False
V1,soft,500,relelev_neg,0.4811955442025115,0.04056571494837197,True,1,HOLDOUT_ALL,both,-0.45943428505162803,False,-0.4297553275453828,False,False,False
V1,soft,500,twi,0.9438992665815471,0.9388907095663361,True,1,HOLDOUT_ALL,both,0.24389926658154715,True,0.190591991647598,True,False,False
V1,soft,500,impervious,0.46170440091510095,0.03055214646474708,True,1,HOLDOUT_ALL,both,-0.4694478535352529,False,-0.43054459352801894,False,False,False
V1,soft,500,hand_neg,0.9529885889269856,0.9282069355335972,True,1,HOLDOUT_ALL,both,0.2529885889269856,True,0.22171461580213525,True,False,False
V1,soft,500,hand_acc_neg,0.9479919658029626,0.9304662216106345,True,1,HOLDOUT_ALL,both,0.24799196580296268,True,0.22052249231316612,True,False,False
V1,soft,500,L1,0.39091717881572463,0.019004304558791898,True,1,HOLDOUT_ALL,both,-0.4809956954412081,False,-0.4265982636148382,False,False,False
V1,soft,500,z_sensitivity,0.7527776107161932,0.23967080357001644,True,1,HOLDOUT_ALL,both,-0.26032919642998353,False,-0.2750591949486977,False,False,False
V1,soft,500,rf_F1_wf,0.8347338459966793,0.6792431435857101,True,1,HOLDOUT_ALL,both,0.13473384599667937,True,0.14322855876122131,True,False,False
V1,soft,500,logit_F1_wf,0.8469906495911949,0.8026556564812173,True,1,HOLDOUT_ALL,both,0.1469906495911949,True,0.14626566188538614,True,False,False
V2,soft,500,slope_neg,0.8414934840029807,0.7509404499485257,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.14149348400298078,True,0.17171519572285654,True,False,False
V2,soft,500,relelev_neg,0.5990100342103086,0.040368867988375426,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,-0.4596311320116246,False,-0.49411764705882355,False,False,False
V2,soft,500,twi,0.8486530736921458,0.7018957857002541,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.14865307369214587,True,0.14044673205215508,True,False,False
V2,soft,500,impervious,0.8829816834984908,0.8032057926304572,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.18298168349849087,True,0.10790262004482398,True,False,False
V2,soft,500,hand_neg,0.8590960056233921,0.8711916366532294,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.1590960056233921,True,0.16182569531866997,True,False,False
V2,soft,500,hand_acc_neg,0.8652336672401788,0.8595489013471347,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.16523366724017885,True,0.17741482162256816,True,False,False
V2,soft,500,L1,0.7916737557872314,0.5324655361091013,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.0324655361091013,True,0.058252427184465994,True,False,False
V2,soft,500,z_sensitivity,0.8354954190960041,0.513152585048496,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.013152585048496035,True,0.1739552913099086,True,False,False
V2,soft,500,rf_F1_wf,0.85201011904569,0.8177707507537845,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.15201011904569006,True,0.15457592039800994,True,False,False
V2,soft,500,logit_F1_wf,0.8470212466790173,0.7862724060850742,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.1470212466790174,True,0.14593061811622066,True,False,False
V1,soft,1000,slope_neg,0.9276080279511179,0.9114247099945593,True,1,HOLDOUT_ALL,both,0.2276080279511179,True,0.22170328779698856,True,False,False
V1,soft,1000,relelev_neg,0.5308098591360291,0.03214674913008695,True,1,HOLDOUT_ALL,both,-0.46785325086991303,False,-0.4297553275453828,False,False,False
V1,soft,1000,twi,0.9397830415140556,0.9194741858219603,True,1,HOLDOUT_ALL,both,0.2397830415140556,True,0.190591991647598,True,False,False
V1,soft,1000,impervious,0.5312484196086066,0.041524841823473595,True,1,HOLDOUT_ALL,both,-0.4584751581765264,False,-0.43054459352801894,False,False,False
V1,soft,1000,hand_neg,0.9415607256132109,0.9295451664013845,True,1,HOLDOUT_ALL,both,0.24156072561321096,True,0.22171461580213525,True,False,False
V1,soft,1000,hand_acc_neg,0.9342130135163955,0.9159920998797396,True,1,HOLDOUT_ALL,both,0.23421301351639556,True,0.22052249231316612,True,False,False
V1,soft,1000,L1,0.3833626916256011,0.010280255126942752,True,1,HOLDOUT_ALL,both,-0.48971974487305725,False,-0.4265982636148382,False,False,False
V1,soft,1000,z_sensitivity,0.7794491485031826,0.4138071410792944,True,1,HOLDOUT_ALL,both,-0.0861928589207056,False,-0.2750591949486977,False,False,False
V1,soft,1000,rf_F1_wf,0.8371359024976683,0.7266839388677993,True,1,HOLDOUT_ALL,both,0.13713590249766838,True,0.14322855876122131,True,False,False
V1,soft,1000,logit_F1_wf,0.8456077436966127,0.8492458213053411,True,1,HOLDOUT_ALL,both,0.14560774369661278,True,0.14626566188538614,True,False,False
V2,soft,1000,slope_neg,0.8124546304702438,0.7417475988029174,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.11245463047024384,True,0.17171519572285654,True,False,False
V2,soft,1000,relelev_neg,0.6893004717822189,0.1096920624315199,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,-0.3903079375684801,False,-0.49411764705882355,False,False,False
V2,soft,1000,twi,0.8464511948861597,0.8336860685658773,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.14645119488615976,True,0.14044673205215508,True,False,False
V2,soft,1000,impervious,0.8984230924448692,0.7664640901998355,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.19842309244486922,True,0.10790262004482398,True,False,False
V2,soft,1000,hand_neg,0.8076904995171228,0.7417475988029173,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.10769049951712284,True,0.16182569531866997,True,False,False
V2,soft,1000,hand_acc_neg,0.8177274294959587,0.8549066905950582,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.11772742949595871,True,0.17741482162256816,True,False,False
V2,soft,1000,L1,0.7941948699506987,0.5636243492970264,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.06362434929702643,True,0.058252427184465994,True,False,False
V2,soft,1000,z_sensitivity,0.8344486267185025,0.6545207963190751,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.13444862671850255,True,0.1739552913099086,True,False,False
V2,soft,1000,rf_F1_wf,0.8462613897595784,0.7892159343452375,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.14626138975957848,True,0.15457592039800994,True,False,False
V2,soft,1000,logit_F1_wf,0.837488175900326,0.8180326694162803,True,9,"2012,2014,2016,2019,2022-09-06,2023-08-10,2024-07-24,2024-09-20,2025",both,0.13748817590032603,True,0.14593061811622066,True,False,False
